ConceptID,ConceptLabel,Dependencies,TaxonomyID,SourceURL,source_content_hash
16,Supplier base: EGYPT,6:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
17,Supplier base: INDIA,3:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
18,Supplier base: CANADA,4:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
19,Supplier base: SAUDI ARABIA,6:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
20,Supplier base: MOZAMBIQUE,5:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
21,Supplier base: CHINA,3:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
22,Supplier base: INDONESIA,3:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
23,Supplier base: FRANCE,2:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
24,Supplier base: RUSSIA,2:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
25,Supplier base: VIETNAM,3:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
26,Supplier base: BRAZIL,4:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
27,Supplier base: ROMANIA,2:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
28,Supplier base: GERMANY,2:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
29,Supplier base: IRAN,6:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
30,Supplier base: UNITED STATES,4:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
31,Supplier base: UNITED KINGDOM,2:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
32,Supplier base: ETHIOPIA,5:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
33,Supplier base: JAPAN,3:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
34,Supplier base: KENYA,5:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
35,Supplier base: MOROCCO,5:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
36,Supplier base: JORDAN,6:REQUIRES,SUPPLIER_NATION,sql:02_sample_queries.sql#Q3,sha256:07e4a05ef8c335a6ebfd4c6ffcb5013d1f62b7e8e230837639ae46375d1c6927
37,Fulfillment priority: 5-LOW,1:IMPLEMENTS,PRIORITY,sql:02_sample_queries.sql#Q4,sha256:3964aa93b67c91e8dfc7f6a6ad5b2a6ca17c7a3d87a7817ae4810db22637d808
38,Fulfillment priority: 1-URGENT,1:IMPLEMENTS,PRIORITY,sql:02_sample_queries.sql#Q4,sha256:3964aa93b67c91e8dfc7f6a6ad5b2a6ca17c7a3d87a7817ae4810db22637d808
39,Fulfillment priority: 4-NOT SPECIFIED,1:IMPLEMENTS,PRIORITY,sql:02_sample_queries.sql#Q4,sha256:3964aa93b67c91e8dfc7f6a6ad5b2a6ca17c7a3d87a7817ae4810db22637d808
40,Fulfillment priority: 2-HIGH,1:IMPLEMENTS,PRIORITY,sql:02_sample_queries.sql#Q4,sha256:3964aa93b67c91e8dfc7f6a6ad5b2a6ca17c7a3d87a7817ae4810db22637d808
41,Fulfillment priority: 3-MEDIUM,1:IMPLEMENTS,PRIORITY,sql:02_sample_queries.sql#Q4,sha256:3964aa93b67c91e8dfc7f6a6ad5b2a6ca17c7a3d87a7817ae4810db22637d808
